IL_SMILES,Experiment_value,rel,IL_molratio,HL_molratio,CHL_molratio,PEG_molratio,IL_to_nucleicacid_massratio,molwtlog1p,Nitrogen.Count,Rotatable.Bonds,LogP,Fraction.sp3.Carbons,Topological.Polar.Surface.Area,Hydrogen.Bond.Donors,Hydrogen.Bond.Acceptors,Heavy.Atoms,van.der.Waals.Molecular.Volume,Molar.Refractivity,has_ester,has_carbonate,has_disulfide,Cargo_type_FLuc,Cargo_type_GFP,Model_type_A549,Model_type_BeWo_b30,Model_type_DC2.4,Model_type_HEK293T,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_RAW264.7,HL_name_14PA,HL_name_18PG,HL_name_DDAB,HL_name_DOPE,HL_name_DOTAP,HL_name_DSPC,HL_name_MDOA,num_protonatable_nitrogens,num_unsaturated_cc_bonds,Num_carbon_in_tail,Dose_ug_nucleicacid,Sample_weight
CCCCCCCCCCCCCCNC(=O)CCN(CCCN(CCO)CCO)CCC(=O)NCCCCCCCCCCCCCC,4.009331809,2,42.0,0.0,48.0,10.0,5.0,6.54842968230814,4,40,8.379900000000006,0.951219512195122,105.14,4,6,49,696.649257168,209.0779999999992,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,14,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC,4.009331809,2,42.0,0.0,48.0,10.0,5.0,6.810720012070299,5,53,13.20489999999998,0.9454545454545454,114.01000000000002,4,6,64,905.863607032,276.07989999999916,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,14,0.9,1.0
CCCCCCCCCCCCCCCCNC(=O)CCN(CCN(CCC(=O)NCCCCCCCCCCCCCCCC)C(C)C)C(C)C,4.009331809,2,42.0,0.0,48.0,10.0,5.0,6.6016159138655786,4,41,12.382399999999985,0.9565217391304348,64.68,2,4,52,734.7376782480001,229.2953999999989,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,16,0.9,1.0
CCCCCCCCCCCCCCCCNC(=O)CCN(C)CCCN(C)CCC(=O)NCCCCCCCCCCCCCCCC,4.009331809,2,42.0,0.0,48.0,10.0,5.0,6.542764424939523,4,40,11.21529999999999,0.9534883720930232,64.68,2,4,49,692.690728056,215.48839999999907,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,16,0.9,1.0
CCCCCCCCCCCCOC(=O)CCN(CCCN(CC)CC)CCC(=O)OCCCCCCCCCCCC,2.550592491,1,42.0,0.0,48.0,10.0,5.0,6.416746988286548,2,34,9.7287,0.945945945945946,59.08,0,6,43,610.5648588480001,183.6849999999994,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12,0.9,1.0
CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)CCN1CCOCC1,2.550592491,1,42.0,0.0,48.0,10.0,5.0,6.416675091334459,2,31,8.329000000000008,0.9444444444444444,68.31,0,7,43,610.52847334,178.53899999999948,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12,0.9,1.0
CCCCCCCCCCCCOC(=O)CCN(C)CCN(CCC(=O)OCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCC,2.550592491,1,42.0,0.0,48.0,10.0,5.0,6.679960929452499,2,45,12.782799999999984,0.9375,85.38000000000001,0,8,56,794.7111887280001,236.1969999999988,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12,0.9,1.0
CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)CC(O)CO,2.550592491,1,42.0,0.0,48.0,10.0,5.0,6.350683252939357,1,31,7.35000000000001,0.9393939393939394,96.3,2,7,40,571.4811887999999,164.37259999999972,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0.9,1.0
CCCCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCO)CCC(=O)OCCCCCCCCCCCCC,2.550592491,1,42.0,0.0,48.0,10.0,5.0,6.489256601722902,2,37,8.06360000000001,0.9473684210526316,99.54,2,8,46,656.5703381519999,191.12559999999937,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,13,0.9,1.0
CCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCC)C(C)(CO)CO,2.550592491,1,42.0,0.0,48.0,10.0,5.0,6.508877923900667,1,37,10.080699999999997,0.95,96.3,2,7,47,669.5907392480001,196.6915999999993,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCCO)CCC(=O)NCCCCCCCCCCCCCC,2.550592491,1,42.0,0.0,48.0,10.0,5.0,6.415137874864815,3,35,9.085600000000005,0.945945945945946,81.67000000000002,3,4,43,609.5808432599999,185.55219999999943,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCO)CCN(CCO)CCC(=O)NCCCCCCCCCCCCCC,2.550592491,1,42.0,0.0,48.0,10.0,5.0,6.5281333408314905,4,39,7.989800000000007,0.95,105.14,4,6,48,682.633607104,204.46099999999927,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,14,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCCC)CCc1c[nH]cn1,2.550592491,1,42.0,0.0,48.0,10.0,5.0,6.514884527959544,5,37,10.449199999999998,0.8780487804878049,90.12,3,4,48,673.623376768,205.3750999999992,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,15,0.9,1.0
CCCCCCCCCCCCCCCNC(=O)CCN(C)CCCN(CCC(=O)NCCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCCC,2.550592491,1,42.0,0.0,48.0,10.0,5.0,6.839054507686912,5,55,15.402799999999967,0.9482758620689656,93.78,3,5,66,931.915642604,288.51909999999936,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,15,0.9,1.0
CCCCCCCCCCCCOC(=O)CCN(CCCN1CCOCC1)CCC(=O)OCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.439337591465724,2,32,8.719100000000006,0.945945945945946,68.31,0,7,44,624.544123404,183.1559999999994,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12,0.9,1.0
CCCCCCCCCCCCOC(=O)CCN(CCCn1ccnc1)CCC(=O)OCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.408444767760282,3,32,9.283600000000003,0.8611111111111112,73.66000000000001,0,7,43,605.5131576240001,178.12399999999946,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12,0.9,1.0
CCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCC)CCc1c[nH]cn1,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.3850628557763125,3,31,8.962600000000005,0.8571428571428571,84.52,1,6,42,591.49750756,173.57169999999954,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12,0.9,1.0
CCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCC)CC(C)O,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.371507568290724,1,32,9.157800000000003,0.9428571428571428,76.07000000000001,1,6,41,583.517574308,172.1947999999996,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,0.9,1.0
CCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCC)CC(C)O,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.371507568290724,1,32,9.157800000000003,0.9428571428571428,76.07000000000001,1,6,41,583.517574308,172.1947999999996,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,0.9,1.0
CCCCCCCCCCCCCCOC(=O)CCN(CCOCC)CCC(=O)OCCCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.440978438050827,1,36,10.593699999999997,0.9473684210526316,65.07,0,6,44,625.5645245000001,186.24099999999936,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,0.9,1.0
CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)CC(OC)OC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.4661742727901705,1,36,10.176099999999998,0.9473684210526316,74.30000000000001,0,7,45,641.5594391200001,187.55399999999935,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,0.9,1.0
CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)C(CO)CO,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.444118538018605,1,35,8.910400000000003,0.945945945945946,96.3,2,7,44,627.543789056,182.84059999999948,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,0.9,1.0
CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)CCN(CCO)CCO,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.531005899382107,2,39,8.843800000000002,0.95,99.54,2,8,48,684.60163828,200.3595999999993,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,14,0.9,1.0
CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,7.034268098947512,2,67,20.128,0.9428571428571428,111.68000000000002,0,10,80,1133.029669312,339.49600000000027,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,14,0.9,1.0
CCCCCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCO)CCC(=O)OCCCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.531005899382106,2,39,8.843800000000007,0.95,99.54,2,8,48,684.6016382799999,200.3595999999993,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,14,0.9,1.0
CCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCC)CC(O)CO,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.444118538018605,1,35,8.910400000000003,0.945945945945946,96.3,2,7,44,627.543789056,182.84059999999948,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,0.9,1.0
CCCCCCCCCCCCCCCOC(=O)CCN(CCCOC)CCC(=O)OCCCCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.484748206353056,1,38,11.373899999999992,0.95,65.07,0,6,46,653.5958246280001,195.47499999999928,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15,0.9,1.0
CCCCCCCCCCCCCCCOC(=O)CCN(CCOCCO)CCC(=O)OCCCCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.508877923900666,1,39,10.346299999999998,0.95,85.3,1,7,47,669.590739248,196.88679999999928,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15,0.9,1.0
CCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCC)CCC1CCCN1C,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.5426952785089645,2,37,11.821699999999987,0.9534883720930232,59.080000000000005,0,6,49,692.6431091679999,209.2509999999991,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,15,0.9,1.0
CCCCCCCCCCCCCCCOC(=O)CCN(CCCN(CC)CC)CCC(=O)OCCCCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.545595319812831,2,40,12.069299999999988,0.9534883720930232,59.08,0,6,49,694.6587592320001,211.38699999999903,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,15,0.9,1.0
CCCCCCCCCCCCCCCOC(=O)CCN(C)CCCN(CCC(=O)OCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.842211452694633,2,55,16.68379999999997,0.9482758620689656,85.38000000000001,0,8,66,934.867689368,282.3669999999991,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,15,0.9,1.0
CCCCCCCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,7.094234016048891,2,72,22.078500000000016,0.9466666666666668,111.68000000000002,0,10,85,1203.1079196320002,362.5810000000007,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,15,0.9,1.0
CCCCCCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.859149947730048,2,56,15.656199999999968,0.9482758620689656,105.61,1,9,67,950.862603988,283.7787999999992,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,15,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCCOC)CCC(=O)NCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.343782011005255,3,32,8.179300000000008,0.9411764705882352,70.67,2,4,40,567.533893068,171.87439999999958,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCC1OCCO1,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.391840058497652,3,31,7.905800000000009,0.9428571428571428,79.9,2,5,42,595.5288076879999,175.69039999999953,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCCO)CCC(=O)NCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.318818553013237,3,31,7.525200000000008,0.9393939393939394,81.67000000000002,3,4,39,553.5182430039999,167.08419999999967,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCCCO)CCC(=O)NCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.343782011005255,3,32,7.915300000000009,0.9411764705882352,81.67000000000002,3,4,40,567.533893068,171.7011999999996,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(C)CCN(C)CCC(=O)NCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.342050993706158,4,31,7.704400000000008,0.9411764705882352,64.68,2,4,40,566.54987748,173.93539999999956,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CC)CCN(CC)CCC(=O)NCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.390264156722352,4,33,8.484600000000006,0.9444444444444444,64.68,2,4,42,594.581177608,183.16939999999943,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCN(CCO)CCO,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.442559274565893,4,35,6.429400000000008,0.9444444444444444,105.14,4,6,44,626.571006848,185.99299999999948,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCCN(CCO)CCO)CCC(=O)NCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.464649049508448,4,36,6.819500000000007,0.945945945945946,105.14,4,6,45,640.586656912,190.60999999999945,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCCN1CCOCC1)CCC(=O)NCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.436188829168263,4,32,7.865100000000009,0.945945945945946,73.91,2,5,44,622.576092228,187.25739999999945,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCCn1ccnc1)CCC(=O)NCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.405197052579018,5,32,8.429600000000006,0.8611111111111112,79.26,2,5,43,603.545126448,182.22539999999947,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCc1c[nH]cn1,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.381738180197505,5,31,8.108600000000008,0.8571428571428571,90.12,3,4,42,589.5294763840001,177.67309999999952,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12,0.9,1.0
CCCCCCCCCCCCNC(=O)CCN(CCO)CCN(CCO)CCC(=O)NCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.442559274565893,4,35,6.4294000000000056,0.9444444444444444,105.14,4,6,44,626.571006848,185.99299999999948,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,12,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCOC)CCC(=O)NCCCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.415137874864815,3,35,9.349600000000002,0.945945945945946,70.67,2,4,43,609.5808432599999,185.72539999999944,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CC1CCCO1,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.456868551780674,3,34,9.8822,0.9487179487179488,70.67,2,4,45,635.596493324,192.82339999999937,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CC(C)O,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.415137874864816,3,34,9.084000000000003,0.945945945945946,81.67,3,4,43,609.58084326,185.53019999999947,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCCCO)CCC(=O)NCCCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.437834846275473,3,36,9.475700000000002,0.9473684210526316,81.67000000000002,3,4,44,623.5964933239999,190.16919999999945,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCCCCO)CCC(=O)NCCCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.460028077408819,3,37,9.8658,0.9487179487179488,81.67000000000002,3,4,45,637.6121433879999,194.78619999999935,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CC(C)(C)CO,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.46002807740882,3,35,9.721699999999998,0.9487179487179488,81.67,3,4,45,637.612143388,194.71619999999936,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(C)CCCN(C)CCC(=O)NCCCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.458487175081181,4,36,9.6549,0.9487179487179488,64.68,2,4,45,636.6281277999999,197.02039999999928,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,14,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN(CCO)CCO,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.5281333408314905,4,39,7.989800000000008,0.95,105.14,4,6,48,682.633607104,204.46099999999927,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,14,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN1CCOCC1,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.501447315771385,4,35,9.035400000000005,0.95,73.91000000000001,2,5,47,664.6230424199999,201.1083999999992,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,14,0.9,1.0
CCCCCCCCCCCCCCNC(=O)CCN(CCCN1CCOCC1)CCC(=O)NCCCCCCCCCCCCCC,1.091853172,1,42.0,0.0,48.0,10.0,5.0,6.522286896978819,4,36,9.4255,0.951219512195122,73.91,2,5,48,678.638692484,205.7253999999992,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,14,0.9,1.0
